"beta","gamma2","sigma2","n_clusters","R_per_cluster","replication","estimated_beta","lower_confint","upper_confint"
2,10,1,5,38,58,-2.0162193702997,-3.54078895023378,-0.491649790365609
2,10,1,5,38,59,4.33374483109618,2.26077546465947,6.40671419753289
2,10,1,5,38,60,1.41848155524586,-1.19871987321405,4.03568298370578
2,10,1,5,38,61,5.34918135634823,1.82764835137466,8.87071436132179
2,10,1,5,38,62,0.314447830966086,-3.71866561463247,4.34756127656464
2,10,1,5,38,63,1.25713543599098,-5.80440475262405,8.31867562460602
2,10,1,5,38,64,4.6177750570521,0.526937922296988,8.70861219180721
2,10,1,5,38,65,-0.598246652759346,-3.60661431231802,2.41012100679932
2,10,1,5,38,66,4.61584691442314,-1.95103266879796,11.1827264976442
2,10,1,5,38,67,-2.28876215843327,-6.32217784337556,1.74465352650901
2,10,1,5,38,68,-0.930181528654477,-3.41766197717015,1.5572989198612
2,10,1,5,38,69,7.09684860205759,3.21923018098925,10.9744670231259
2,10,1,5,38,70,0.981401476312123,-2.44027380398565,4.4030767566099
2,10,1,5,38,71,0.175703379457872,-3.60772470133927,3.95913146025501
2,10,1,5,38,72,2.22940115830206,-1.06670499491344,5.52550731151757
2,10,1,5,38,73,1.69891958616818,-6.08543282382561,9.48327199616198
2,10,1,5,38,74,1.67472283797232,-0.784724032741308,4.13416970868595
2,10,1,5,38,75,0.771272295364353,-4.14424356760893,5.68678815833764
2,10,1,5,38,76,-8.28785077485208,-9.64135187848182,-6.93434967122234
2,10,1,5,38,77,4.98859534722119,0.921751982673673,9.0554387117687
2,10,1,5,38,78,1.8193915211852,-6.37842872202557,10.017211764396
2,10,1,5,38,79,3.51410404045188,2.5898433963872,4.43836468451655
2,10,1,5,38,80,-1.49665283380965,-4.980494905262,1.9871892376427
2,10,1,5,38,81,4.59382961080585,-1.72020609413003,10.9078653157417
2,10,1,5,38,82,2.04702071380745,-3.25825823444361,7.35229966205852
2,10,1,5,38,83,9.9999616720767,0.922274204209254,19.0776491399441
2,10,1,5,38,84,NA,NA,NA
2,10,1,5,38,85,5.03423669500484,0.735986044085053,9.33248734592463
2,10,1,5,38,86,5.81713520547749,3.03226949934599,8.60200091160899
2,10,1,5,38,87,2.9852138032565,-2.01187201175746,7.98229961827047
2,10,1,5,38,88,1.4527250112627,-3.51314253785926,6.41859256038466
2,10,1,5,38,89,5.09555142026259,0.887267325402286,9.30383551512289
2,10,1,5,38,90,2.15975264080863,-2.75460082758274,7.07410610919999
2,10,1,5,38,91,10.0775943528233,5.67280511406241,14.4823835915842
2,10,1,5,38,92,9.86224481531452,5.32022880894815,14.4042608216809
2,10,1,5,38,93,6.53826505842213,1.95466051450662,11.1218696023376
2,10,1,5,38,94,1.16404956229854,-2.46935636343412,4.79745548803121
2,10,1,5,38,95,3.53167748409923,-0.684671612835273,7.74802658103373
2,10,1,5,38,96,2.01451413371315,1.07708145778852,2.95194680963778
2,10,1,5,38,97,2.54732521792442,-0.580077588592494,5.67472802444134
2,10,1,5,38,98,1.26038392742656,-3.86909600252114,6.38986385737427
2,10,1,5,38,99,NA,NA,NA
2,10,1,5,38,100,4.99362708513854,3.1014558392652,6.88579833101188
3,10,1,5,38,1,2.14334529258591,-3.29510825909647,7.58179884426829
3,10,1,5,38,2,5.86552852579221,1.74591420537213,9.98514284621228
3,10,1,5,38,3,2.96089047656072,-3.68973815034583,9.61151910346726
3,10,1,5,38,4,0.545308801435729,-1.03587588541296,2.12649348828442
3,10,1,5,38,5,5.14072246007345,1.54700053941315,8.73444438073376
3,10,1,5,38,6,4.12797136781162,1.90421708671576,6.35172564890748
3,10,1,5,38,7,1.19134074971545,-1.91055240210765,4.29323390153856
3,10,1,5,38,8,4.365181602963,-0.364224920497169,9.09458812642316
3,10,1,5,38,9,2.48883592116839,-1.67439705371752,6.65206889605431
3,10,1,5,38,10,2.34532790976818,0.548190923551247,4.14246489598511
3,10,1,5,38,11,3.06012479168595,0.231986224469335,5.88826335890257
3,10,1,5,38,12,0.63588211105268,-2.46618984939013,3.73795407149549
3,10,1,5,38,13,7.18521273125598,2.45384752232106,11.9165779401909
3,10,1,5,38,14,1.98964472899181,-2.40634685030639,6.38563630829001
3,10,1,5,38,15,5.72781642480723,0.470126029591138,10.9855068200233
3,10,1,5,38,16,1.90287293697029,-1.02094447450477,4.82669034844535
3,10,1,5,38,17,-0.7959511542927,-4.0769528457521,2.4850505371667
3,10,1,5,38,18,NA,NA,NA
3,10,1,5,38,19,4.94364968735067,0.54584420773943,9.34145516696192
3,10,1,5,38,20,9.02344671820886,6.51451813397012,11.5323753024476
3,10,1,5,38,21,6.01801159673896,2.079496140383,9.95652705309492
3,10,1,5,38,22,4.30593147616868,-1.17341874701565,9.78528169935301
3,10,1,5,38,23,3.24502042534976,0.563926044388542,5.92611480631097
3,10,1,5,38,24,5.63709445334305,-0.364708401638664,11.6388973083248
3,10,1,5,38,25,-2.63586469497144,-3.90077397921124,-1.37095541073163
3,10,1,5,38,26,6.6948800572888,0.548336785123872,12.8414233294537
3,10,1,5,38,27,9.85760621988671,7.51843523581937,12.196777203954
3,10,1,5,38,28,2.27309470578086,-3.84122825651168,8.3874176680734
3,10,1,5,38,29,-3.38245610176468,-6.3587791941223,-0.406133009407073
3,10,1,5,38,30,0.621166048359334,-0.429000408123492,1.67133250484216
3,10,1,5,38,31,NA,NA,NA
3,10,1,5,38,32,6.52378179886148,2.87824525804602,10.1693183396769
3,10,1,5,38,33,6.57216529165986,4.32693886955673,8.81739171376299
3,10,1,5,38,34,1.59837528713121,-0.543842228230843,3.74059280249325
3,10,1,5,38,35,-0.558636898526229,-3.3367594302603,2.21948563320784
3,10,1,5,38,36,6.30586892508102,3.3994405543837,9.21229729577834
3,10,1,5,38,37,NA,NA,NA
3,10,1,5,38,38,2.30577251272628,-2.1177463716616,6.72929139711417
3,10,1,5,38,39,5.32032172776656,0.499639299837105,10.141004155696
3,10,1,5,38,40,6.47636015672626,2.52584915862441,10.4268711548281
3,10,1,5,38,41,1.47674155961673,-2.71903936118909,5.67252248042255
3,10,1,5,38,42,8.06607362442919,1.0366834917356,15.0954637571228
3,10,1,5,38,43,1.75637456591244,0.194835163910305,3.31791396791458
3,10,1,5,38,44,2.21028606047676,-3.90458793316763,8.32516005412116
3,10,1,5,38,45,3.80445453536721,0.34134272213501,7.2675663485994
3,10,1,5,38,46,5.51855810263177,0.45090277009135,10.5862134351722
3,10,1,5,38,47,2.27537486622356,-2.27522465864372,6.82597439109083
3,10,1,5,38,48,0.639862846543362,-2.31010526185921,3.58983095494593
3,10,1,5,38,49,5.19550668631004,3.25888040337578,7.1321329692443
3,10,1,5,38,50,0.11882586124525,-5.86073981095454,6.09839153344504
3,10,1,5,38,51,4.87358693393121,1.85040162155163,7.89677224631079
3,10,1,5,38,52,-1.52098070013776,-7.074064099577,4.03210269930147
3,10,1,5,38,53,1.03592467669173,-2.95525654166042,5.02710589504387
3,10,1,5,38,54,7.40792966899627,3.51482469847952,11.301034639513
3,10,1,5,38,55,-1.48223137118862,-3.72457254996938,0.760109807592146
3,10,1,5,38,56,4.32018824563283,3.09195058819052,5.54842590307515
3,10,1,5,38,57,3.35756925670076,-1.52520864139837,8.2403471547999
3,10,1,5,38,58,3.86675232517414,-3.3877617936151,11.1212664439634
3,10,1,5,38,59,NA,NA,NA
3,10,1,5,38,60,2.09659241911373,-2.03032254919953,6.22350738742699
3,10,1,5,38,61,4.23521899230766,1.13098620354243,7.33945178107289
3,10,1,5,38,62,4.56998406174926,3.22479774026894,5.91517038322957
3,10,1,5,38,63,5.78922458499389,1.8912945077597,9.68715466222808
3,10,1,5,38,64,NA,NA,NA
3,10,1,5,38,65,3.23801962217177,-4.2904181575018,10.7664574018453
3,10,1,5,38,66,3.14200223260458,-1.95207930617971,8.23608377138887
3,10,1,5,38,67,NA,NA,NA
3,10,1,5,38,68,3.37934224357039,-2.40501632793712,9.16370081507791
3,10,1,5,38,69,5.92956991534903,1.22108447163148,10.6380553590666
3,10,1,5,38,70,5.74472732153321,2.19200053347261,9.29745410959381
3,10,1,5,38,71,6.02555020008404,1.43584155218779,10.6152588479803
3,10,1,5,38,72,5.04013855958426,0.866139179127508,9.21413794004101
3,10,1,5,38,73,NA,NA,NA
3,10,1,5,38,74,0.586563801002836,-2.23274375758961,3.40587135959528
3,10,1,5,38,75,7.48185538335501,-2.47428080651689,17.4379915732269
3,10,1,5,38,76,4.33867059023273,0.68872144551467,7.98861973495079
3,10,1,5,38,77,3.19242372670648,-0.918614572530912,7.30346202594386
3,10,1,5,38,78,3.25273519560935,-0.59251250065829,7.09798289187699
3,10,1,5,38,79,5.71928491097781,3.27328236222043,8.16528745973519
3,10,1,5,38,80,6.16675097914455,4.78045271099571,7.5530492472934
3,10,1,5,38,81,-0.765358567831858,-9.00749006282634,7.47677292716263
3,10,1,5,38,82,2.52143682575797,-0.195263328629738,5.23813698014567
3,10,1,5,38,83,2.19251296112214,-3.24754613473806,7.63257205698234
3,10,1,5,38,84,3.82527888916488,-2.84801206428183,10.4985698426116
3,10,1,5,38,85,3.27931806855667,-0.915427418894229,7.47406355600756
3,10,1,5,38,86,NA,NA,NA
3,10,1,5,38,87,0.800562734241683,-3.67487399876964,5.275999467253
3,10,1,5,38,88,8.50151765111906,3.18656519585803,13.8164701063801
3,10,1,5,38,89,NA,NA,NA
3,10,1,5,38,90,NA,NA,NA
3,10,1,5,38,91,0.722442976478075,-4.72404164683491,6.16892759979106
3,10,1,5,38,92,4.00503877146569,2.0272511394863,5.98282640344509
3,10,1,5,38,93,1.87897409263688,-2.83029193405747,6.58824011933124
3,10,1,5,38,94,0.785645126183411,-5.80961215975215,7.38090241211897
3,10,1,5,38,95,0.965902317748753,-3.21926459136076,5.15106922685827
3,10,1,5,38,96,-1.0499680099564,-2.35168908883173,0.251753068918928
3,10,1,5,38,97,0.712042728138331,-3.65469019439998,5.07877565067664
3,10,1,5,38,98,4.45218219208433,-0.982187518215012,9.88655190238367
3,10,1,5,38,99,8.03090101735092,4.13855921355217,11.9232428211497
3,10,1,5,38,100,3.7197114790233,-1.09564604523114,8.53506900327773
1,1,10,15,12,1,0.466915483283938,-0.167225885389164,1.10105685195704
1,1,10,15,12,2,0.673353188271085,-0.32556068616833,1.6722670627105
1,1,10,15,12,3,0.785669907372159,-0.338386042116982,1.9097258568613
1,1,10,15,12,4,0.797385891153027,-0.332278680449672,1.92705046275573
1,1,10,15,12,5,1.58824391292117,0.424086032739963,2.75240179310237
1,1,10,15,12,6,1.61140080128821,0.921008274901292,2.30179332767512
1,1,10,15,12,7,1.49217658205296,0.545142956247909,2.43921020785802
1,1,10,15,12,8,1.21043838409532,0.54043485457776,1.88044191361289
1,1,10,15,12,9,0.448067432216503,-0.128563185785221,1.02469805021823
1,1,10,15,12,10,0.793107261936113,-0.0378058328395223,1.62402035671175
1,1,10,15,12,11,1.52524322189416,0.799377193921629,2.25110924986668
1,1,10,15,12,12,1.21885947396023,0.512622306849173,1.92509664107128
1,1,10,15,12,13,2.03024470734045,0.582460551109488,3.47802886357141
1,1,10,15,12,14,1.63967138346504,0.766813257149436,2.51252950978065
1,1,10,15,12,15,1.10433402298051,-0.822057170485797,3.03072521644683
1,1,10,15,12,16,0.992976419348598,0.219794182752663,1.76615865594453
1,1,10,15,12,17,2.02358413007939,1.18599752291077,2.86117073724801
1,1,10,15,12,18,1.54124312768105,-0.316675780128067,3.39916203549018
1,1,10,15,12,19,0.672422338059937,-0.401713356640108,1.74655803275998
1,1,10,15,12,20,0.58541897962762,-0.30338307631313,1.47422103556837
1,1,10,15,12,21,0.680799109964618,-0.298435510926421,1.66003373085566
1,1,10,15,12,22,1.27092340253507,0.306239489188113,2.23560731588204
1,1,10,15,12,23,0.835012014789955,-0.128180419610456,1.79820444919037
1,1,10,15,12,24,0.869257797383369,0.10032009559477,1.63819549917197
1,1,10,15,12,25,0.464815637362593,-0.421071702652585,1.35070297737777
1,1,10,15,12,26,1.62731863344265,0.883038555725708,2.3715987111596
1,1,10,15,12,27,2.59289749306814,1.74525482318404,3.44054016295224
1,1,10,15,12,28,1.17843244297479,0.0554445078786927,2.30142037807088
1,1,10,15,12,29,1.40633394837741,0.559377210231404,2.25329068652341
1,1,10,15,12,30,1.97016295760876,1.00069422587276,2.93963168934477
1,1,10,15,12,31,0.904754024316903,0.181754995950659,1.62775305268315
1,1,10,15,12,32,1.25507458967772,0.573039942799199,1.93710923655624
1,1,10,15,12,33,1.14351328428184,0.345420960363043,1.94160560820063
1,1,10,15,12,34,1.26880898935456,0.39555286531123,2.14206511339788
1,1,10,15,12,35,1.22064531105845,-0.183561974957831,2.62485259707473
1,1,10,15,12,36,1.04700144470974,0.255232193133639,1.83877069628585
1,1,10,15,12,37,1.45378120266045,0.377607477182642,2.52995492813825
1,1,10,15,12,38,1.7793769872866,0.552402704293413,3.00635127027978
1,1,10,15,12,39,1.28928858847314,0.556629503714507,2.02194767323177
1,1,10,15,12,40,0.755448697893404,-0.212887248647272,1.72378464443408
1,1,10,15,12,41,1.8017175384834,0.94573525912132,2.65769981784549
1,1,10,15,12,42,1.00533982950899,-0.430670815890223,2.44135047490821
1,1,10,15,12,43,1.198048293927,0.156569206499386,2.23952738135461
1,1,10,15,12,44,0.877243211114712,-0.0163442240843066,1.77083064631373
1,1,10,15,12,45,1.09079108214511,-0.150980774993857,2.33256293928408
1,1,10,15,12,46,1.25676747727387,0.313510336596143,2.2000246179516
1,1,10,15,12,47,0.90253416563689,-0.277719851736846,2.08278818301063
1,1,10,15,12,48,0.257514367307876,-0.619345996662133,1.13437473127788
1,1,10,15,12,49,1.36757361433606,0.349114731719943,2.38603249695218
1,1,10,15,12,50,1.83670983321279,0.759943066489498,2.91347659993608
1,1,10,15,12,51,1.56043612011023,0.79260183569896,2.3282704045215
1,1,10,15,12,52,0.296895267560225,-0.691243034427649,1.2850335695481
1,1,10,15,12,53,0.548549080064502,-0.340818605262806,1.43791676539181
1,1,10,15,12,54,1.70706501105688,0.843302690263831,2.57082733184992
1,1,10,15,12,55,0.545717863261111,-0.495660128979382,1.5870958555016
1,1,10,15,12,56,0.664054798509132,-0.55136766376049,1.87947726077875
1,1,10,15,12,57,1.18830923016466,-0.0207392805100295,2.39735774083936
1,1,10,15,12,58,1.93796281964416,0.852134890261072,3.02379074902724
1,1,10,15,12,59,1.57761436108209,0.658738327579609,2.49649039458457
1,1,10,15,12,60,1.49919693389554,0.611641461291586,2.3867524064995
1,1,10,15,12,61,0.56851025387136,-0.430025277751289,1.56704578549401
1,1,10,15,12,62,0.73709423004743,-0.087752101131662,1.56194056122652
1,1,10,15,12,63,0.840069828300877,-0.463818329938312,2.14395798654007
1,1,10,15,12,64,1.56155737293938,1.01807590295599,2.10503884292277
1,1,10,15,12,65,1.55851867678788,0.310515625500025,2.80652172807574
1,1,10,15,12,66,1.51082560377072,0.600049850947568,2.42160135659386
1,1,10,15,12,67,1.01743210494684,-0.169245262835276,2.20410947272897
1,1,10,15,12,68,1.15795424251424,0.403773235410367,1.91213524961812
1,1,10,15,12,69,1.46455911646671,0.567015838409798,2.36210239452361
1,1,10,15,12,70,1.01098173806452,0.0385828133741183,1.98338066275492
1,1,10,15,12,71,1.53765782126554,0.66501637112563,2.41029927140544
1,1,10,15,12,72,1.30157387319862,0.165519818616576,2.43762792778066
1,1,10,15,12,73,1.68783533406743,0.731561241819143,2.64410942631571
1,1,10,15,12,74,1.71654458416981,0.498630547171959,2.93445862116766
1,1,10,15,12,75,0.620375005508605,-0.625348198439986,1.8660982094572
1,1,10,15,12,76,2.41218367201137,1.63076368351907,3.19360366050367
1,1,10,15,12,77,-0.286777774049017,-1.19808784498478,0.624532296886746
1,1,10,15,12,78,0.946056620452643,-0.31665180091216,2.20876504181745
1,1,10,15,12,79,0.0168302981896728,-1.08453392998912,1.11819452636847
1,1,10,15,12,80,1.78095959534862,0.762122759465496,2.79979643123175
1,1,10,15,12,81,0.677672972248766,-0.282366695527479,1.63771264002501
1,1,10,15,12,82,0.896530945650377,0.300266465301131,1.49279542599962
1,1,10,15,12,83,-0.50512618104559,-1.44178975846063,0.431537396369446
1,1,10,15,12,84,1.15854857625006,0.0607779803443009,2.25631917215581
1,1,10,15,12,85,3.19328522953762,2.5421780213835,3.84439243769174
1,1,10,15,12,86,0.736472720719932,-0.363512580785665,1.83645802222553
1,1,10,15,12,87,0.360840277303196,-0.770526235818184,1.49220679042458
1,1,10,15,12,88,0.926507592646131,-0.0961640989869778,1.94917928427924
1,1,10,15,12,89,0.883073006107605,0.0823992317055714,1.68374678050964
1,1,10,15,12,90,0.997507465107911,-0.0510407068775905,2.04605563709341
1,1,10,15,12,91,1.27056041186779,0.159461830409789,2.38165899332578
1,1,10,15,12,92,0.819657876676511,-0.0757386090996633,1.71505436245269
1,1,10,15,12,93,1.94638587810215,0.841443545696233,3.05132821050808
1,1,10,15,12,94,0.822411410617582,0.0749752241396258,1.56984759709554
1,1,10,15,12,95,1.57283258177163,0.464679622982177,2.68098554056108
1,1,10,15,12,96,0.695418740359945,-0.288212786446087,1.67905026716598
1,1,10,15,12,97,1.1549765678594,0.149848382950036,2.16010475276876
1,1,10,15,12,98,0.939370755645179,0.191075574213028,1.68766593707733
1,1,10,15,12,99,1.30023518648705,0.559296581337086,2.041173791637
1,1,10,15,12,100,1.01501967150658,0.101706640430317,1.92833270258284
2,1,10,15,12,1,2.06411534066945,1.1080949064354,3.0201357749035
2,1,10,15,12,2,2.69028047631323,1.81379665326101,3.56676429936545
2,1,10,15,12,3,1.30143372820158,0.108123032101837,2.49474442430133
2,1,10,15,12,4,3.32909092952236,2.19514655967166,4.46303529937307
2,1,10,15,12,5,2.55023912574655,1.46150459648108,3.63897365501201
2,1,10,15,12,6,0.926625662874825,-0.206086725641245,2.05933805139089
2,1,10,15,12,7,2.52586519001381,1.75429075616781,3.29743962385981
2,1,10,15,12,8,2.49207735356808,1.60213476532827,3.38201994180789
2,1,10,15,12,9,1.94979818554735,1.087031471688,2.8125648994067
2,1,10,15,12,10,2.36864565368591,1.35695330768445,3.38033799968737
2,1,10,15,12,11,2.69955816396884,1.80440681590258,3.59470951203509
2,1,10,15,12,12,2.28762355903206,1.07915562079117,3.49609149727296
2,1,10,15,12,13,2.00834671552094,1.1479871080743,2.86870632296758
2,1,10,15,12,14,1.67054258855934,0.767948175154852,2.57313700196383
2,1,10,15,12,15,2.21739417270989,1.3462387150971,3.08854963032268
2,1,10,15,12,16,2.08415214673596,1.23797698154676,2.93032731192516
2,1,10,15,12,17,1.35202816394329,0.217516196311003,2.48654013157558
2,1,10,15,12,18,1.907730310545,0.795445795208662,3.02001482588134
2,1,10,15,12,19,2.53485672422828,1.58611632131414,3.48359712714242
2,1,10,15,12,20,1.74830635489093,0.699031196471886,2.79758151330998
2,1,10,15,12,21,1.52319411505599,0.587587806850987,2.458800423261
2,1,10,15,12,22,1.70058552568294,0.902248378587049,2.49892267277882
2,1,10,15,12,23,2.38477399655282,1.57573017352449,3.19381781958115
2,1,10,15,12,24,2.14178079082741,1.08391697526011,3.19964460639471
2,1,10,15,12,25,2.24062224181901,1.45130773084308,3.02993675279495
2,1,10,15,12,26,2.03895485572862,1.02710799840234,3.0508017130549
2,1,10,15,12,27,1.92812109549946,0.837667335648231,3.01857485535069
2,1,10,15,12,28,1.92701408570506,1.02484561253964,2.82918255887047
2,1,10,15,12,29,1.38176063476304,0.897611068032365,1.86591020149371
2,1,10,15,12,30,1.87809560519997,1.12825974302197,2.62793146737796
2,1,10,15,12,31,1.6614169513228,0.746448868131824,2.57638503451377
2,1,10,15,12,32,1.82892051836678,0.954789410224495,2.70305162650907
2,1,10,15,12,33,2.40000541138631,1.5352244943523,3.26478632842032
2,1,10,15,12,34,1.25731925644573,0.397545790454198,2.11709272243725
2,1,10,15,12,35,2.26430442266502,1.18351239466484,3.34509645066521
2,1,10,15,12,36,1.81349219374418,0.671776072485122,2.95520831500324
2,1,10,15,12,37,1.63869282114915,0.974522507056411,2.30286313524189
2,1,10,15,12,38,2.26519875817343,1.35763794612615,3.17275957022071
2,1,10,15,12,39,1.79835629054317,0.656670493215687,2.94004208787065
2,1,10,15,12,40,1.04256924378899,0.427770313257265,1.65736817432072
2,1,10,15,12,41,1.70067516719747,0.829713314471031,2.57163701992391
2,1,10,15,12,42,2.39779502312837,1.38258669350017,3.41300335275657
2,1,10,15,12,43,2.70007735385882,1.46590691655536,3.93424779116229
2,1,10,15,12,44,2.42190259356271,1.39296073851247,3.45084444861295
2,1,10,15,12,45,1.90057739558675,0.898366813225524,2.90278797794797
2,1,10,15,12,46,1.233224426403,0.0300101177987058,2.43643873500729
2,1,10,15,12,47,2.70283394538291,1.73217290375746,3.67349498700836
2,1,10,15,12,48,1.99777614024339,0.956646666575999,3.03890561391078
2,1,10,15,12,49,2.27650065503927,1.3401884113004,3.21281289877815
2,1,10,15,12,50,2.13514385996382,1.04286590292584,3.2274218170018
2,1,10,15,12,51,2.66705626723328,1.1815984943151,4.15251404015145
2,1,10,15,12,52,1.56119726757323,0.680136734490033,2.44225780065643
2,1,10,15,12,53,1.35329831576048,0.461553027429784,2.24504360409118
2,1,10,15,12,54,2.63111281377568,1.54969916423407,3.71252646331728
2,1,10,15,12,55,2.55545358645351,1.69951249386688,3.41139467904014
2,1,10,15,12,56,1.55347753598838,0.536222725961048,2.5707323460157
2,1,10,15,12,57,1.53088892354944,0.605953407360861,2.45582443973803
2,1,10,15,12,58,2.58672488458537,1.87190327857241,3.30154649059833
2,1,10,15,12,59,1.81594819482232,0.724531386575636,2.907365003069
2,1,10,15,12,60,1.45164004190295,0.394253536204277,2.50902654760162
2,1,10,15,12,61,2.58005322612338,1.44967975312746,3.71042669911929
2,1,10,15,12,62,1.18677027866984,0.123039372511129,2.25050118482855
2,1,10,15,12,63,2.45801242685023,1.58655310866295,3.3294717450375
2,1,10,15,12,64,2.17324248604446,1.46887543246248,2.87760953962644
2,1,10,15,12,65,2.63531535662594,1.64768765942638,3.6229430538255
2,1,10,15,12,66,1.86134523120226,1.15911920375398,2.56357125865055
2,1,10,15,12,67,2.15396910414983,1.0861347222779,3.22180348602176
2,1,10,15,12,68,1.98801248565306,1.05998832647424,2.91603664483189
2,1,10,15,12,69,1.69315993491385,0.857210476839564,2.52910939298815
2,1,10,15,12,70,2.27441391115748,1.32164189561394,3.22718592670102
2,1,10,15,12,71,1.80837748871212,0.894797036638302,2.72195794078594
2,1,10,15,12,72,0.886943652266442,-0.18886850400622,1.9627558085391
2,1,10,15,12,73,2.4758414184777,1.58950826318105,3.36217457377435
2,1,10,15,12,74,1.05074807389297,0.12781660795105,1.97367953983488
2,1,10,15,12,75,2.32604374793917,1.35681287790606,3.29527461797228
2,1,10,15,12,76,1.83373856939339,1.23570807047062,2.43176906831616
2,1,10,15,12,77,1.98088295558586,0.814013792478541,3.14775211869318
2,1,10,15,12,78,1.78009810995944,0.715353160423931,2.84484305949494
2,1,10,15,12,79,2.0303974033752,1.26270642602054,2.79808838072985
2,1,10,15,12,80,2.90943665494853,1.94677340116325,3.87209990873381
2,1,10,15,12,81,1.8261999258968,0.667165889223057,2.98523396257053
2,1,10,15,12,82,2.17149646601495,0.996241413041659,3.34675151898825
2,1,10,15,12,83,1.0072651151526,-0.0722615826744362,2.08679181297964
2,1,10,15,12,84,2.30083427615743,1.38212184657563,3.21954670573924
2,1,10,15,12,85,1.35137151562335,0.211157531010517,2.49158550023618
2,1,10,15,12,86,2.42608902997359,1.56469336782304,3.28748469212415
2,1,10,15,12,87,1.99423979088015,1.01796777944822,2.97051180231208
2,1,10,15,12,88,1.77347830831302,0.438870461730597,3.10808615489543
2,1,10,15,12,89,1.28862342189916,0.282922338227908,2.29432450557041
2,1,10,15,12,90,1.88332314467952,1.31016045523528,2.45648583412376
2,1,10,15,12,91,2.24133101282954,1.44662677331379,3.03603525234529
2,1,10,15,12,92,2.53631409432346,1.4814966545059,3.59113153414102
2,1,10,15,12,93,2.00414648927647,1.08126462183506,2.92702835671787
2,1,10,15,12,94,2.43801706375529,1.09577485058372,3.78025927692686
2,1,10,15,12,95,1.56273369016317,0.958245330167568,2.16722205015876
2,1,10,15,12,96,2.46349370119133,1.7132071506169,3.21378025176577
2,1,10,15,12,97,2.53797833024929,1.73361958277097,3.34233707772761
2,1,10,15,12,98,2.20743346713682,1.00334322673561,3.41152370753803
2,1,10,15,12,99,1.78322518144148,1.00610497462664,2.56034538825631
2,1,10,15,12,100,1.73329651248627,0.476424470190176,2.99016855478236
3,1,10,15,12,1,2.02801362800375,1.2510887678112,2.80493848819631
3,1,10,15,12,2,3.54828953159883,2.57779068489191,4.51878837830575
3,1,10,15,12,3,2.71179019465823,1.80836220163246,3.615218187684
3,1,10,15,12,4,2.35680080721865,1.23465779962881,3.4789438148085
3,1,10,15,12,5,3.44746984244836,2.67431688591383,4.22062279898288
3,1,10,15,12,6,2.77654169291867,1.95301934406512,3.60006404177222
3,1,10,15,12,7,2.25402568445761,1.38461809063249,3.12343327828273
3,1,10,15,12,8,3.06366292089165,2.3578291299621,3.76949671182121
3,1,10,15,12,9,2.69436865463971,1.8290050553487,3.55973225393071
3,1,10,15,12,10,2.69863873167926,1.49174343697361,3.9055340263849
3,1,10,15,12,11,3.18769306779269,2.25141410201744,4.12397203356794
3,1,10,15,12,12,2.31555726887368,1.40648101063762,3.22463352710975
3,1,10,15,12,13,2.7252891900025,1.71505223873616,3.73552614126884
3,1,10,15,12,14,1.40205852901358,0.206820757642134,2.59729630038502
3,1,10,15,12,15,2.78811131503604,1.57530856798261,4.00091406208947
3,1,10,15,12,16,3.45647988107923,2.10126697928356,4.81169278287489
3,1,10,15,12,17,3.35366525478059,1.88907385679537,4.8182566527658
3,1,10,15,12,18,3.16440742691919,2.03259880321057,4.29621605062781
3,1,10,15,12,19,2.99784513060856,1.94615128913019,4.04953897208693
3,1,10,15,12,20,3.66257407413167,2.5944690524395,4.73067909582383
3,1,10,15,12,21,3.1179249622653,2.09678836171229,4.1390615628183
3,1,10,15,12,22,2.80029509360061,2.10907836950669,3.49151181769452
3,1,10,15,12,23,2.75617729746844,1.60989426105559,3.9024603338813
3,1,10,15,12,24,2.78397745027707,1.53794448181341,4.03001041874073
3,1,10,15,12,25,3.0602759053565,1.67666580584543,4.44388600486758
3,1,10,15,12,26,2.89130701517157,1.59532608487031,4.18728794547283
3,1,10,15,12,27,4.28380341523257,3.45116087294836,5.11644595751679
3,1,10,15,12,28,1.56387392111135,0.432329095643852,2.69541874657885
3,1,10,15,12,29,2.93513396839788,1.96779305123357,3.9024748855622
3,1,10,15,12,30,3.10472969863021,2.47634966954522,3.73310972771521
3,1,10,15,12,31,3.52884909344961,2.72713860455965,4.33055958233958
3,1,10,15,12,32,2.73448434353954,1.59002587871208,3.87894280836699
3,1,10,15,12,33,3.73349111400058,2.72821586130673,4.73876636669443
3,1,10,15,12,34,2.52615403634616,1.73442560018521,3.31788247250711
3,1,10,15,12,35,3.37005344240371,2.28648541113646,4.45362147367095
3,1,10,15,12,36,2.25903800643478,1.08893564153408,3.42914037133548
3,1,10,15,12,37,2.67716913734821,2.00120796686249,3.35313030783392
3,1,10,15,12,38,3.40615287409697,2.39303390988356,4.41927183831038
3,1,10,15,12,39,1.65137850453301,0.953392013942036,2.34936499512399
3,1,10,15,12,40,3.14551029476639,2.17740803909487,4.11361255043791
3,1,10,15,12,41,2.75012350213655,1.57393498410543,3.92631202016767
3,1,10,15,12,42,3.40873214811833,2.56624169183369,4.25122260440297
3,1,10,15,12,43,3.29754072012449,2.45516741296966,4.13991402727932
3,1,10,15,12,44,2.76458763156239,1.94289212568269,3.58628313744209
3,1,10,15,12,45,2.81757435699204,2.03741896190711,3.59772975207697
